# BEAST v1.8.2, r6687
# Generated Sat Oct 15 15:06:21 CEST 2016 [seed=1476536779168]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(untitled1)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	speciation
10520000	-15846.907989669795	1274.505710882312	-17121.413700552108	0.234378696348897	0.234378696348897	51.06657411775695	9.163547216228352	0.37751261054349444	0.14278640224409594	0.11625873182526922	0.36344225538714026	0.2363993906748355	1.0	-17121.413700552108	1508.3737606952388
10530000	-15836.218374594708	1258.2844545649891	-17094.502829159697	0.24912323675958367	0.24912323675958367	47.537553243188114	9.4059459341914	0.36453390711382355	0.15281488972152843	0.12101800121894127	0.36163320194570664	0.2655828639547004	1.0	-17094.502829159697	1492.2575041474622
10540000	-15846.252415170542	1246.1579009255888	-17092.41031609613	0.2429240063938305	0.2429240063938305	47.055067499268375	9.322743876171012	0.3766284426030801	0.15281488972152843	0.12101800121894127	0.3495386664564501	0.2600467099337131	1.0	-17092.41031609613	1480.1039596179223
10550000	-15827.308380376926	1286.521956237808	-17113.830336614734	0.2054656778518415	0.2054656778518415	52.495661281671026	8.84625207282521	0.37684569919424965	0.14339592649468388	0.11738134804905337	0.36237702626201307	0.2733107275099862	1.0	-17113.830336614734	1520.4015791451202
10560000	-15845.468486500049	1291.5443150865613	-17137.01280158661	0.19839858233701635	0.19839858233701635	50.51363976518152	8.618264663260517	0.37684569919424965	0.1412921274303578	0.11990453895365456	0.36195763442173795	0.2688117758665228	1.0	-17137.01280158661	1525.3693298570645
10570000	-15866.202117889045	1262.9312668176847	-17129.13338470673	0.2256184926031672	0.2256184926031672	49.31428566220937	9.555706271695339	0.3724711215134906	0.144060931348475	0.12049958825705742	0.36296835888097695	0.2656719662173159	1.0	-17129.13338470673	1496.9329205446038
10580000	-15858.391285492089	1285.046871915801	-17143.43815740789	0.22521780189987142	0.22521780189987142	52.027035825847136	9.354277456443308	0.3724711215134906	0.144060931348475	0.11049079269941255	0.37297715443862184	0.24842805388609351	1.0	-17143.43815740789	1518.9757371428354
10590000	-15821.201799254799	1311.9900921014819	-17133.19189135628	0.20584148661007678	0.20584148661007678	58.32480782685261	8.973224390502653	0.3629729876474301	0.144060931348475	0.12222035185627715	0.3707457291478177	0.25898892610113905	1.0	-17133.19189135628	1545.8661500483145
10600000	-15878.77319563593	1269.9913816002759	-17148.764577236205	0.22817451297006427	0.22817451297006427	50.402196180887174	9.292484028808554	0.3711744024390968	0.14395478294616623	0.12222035185627715	0.3626504627584598	0.25902593554282405	1.0	-17148.764577236205	1503.9295866689806
10610000	-15812.808954328473	1287.550584149324	-17100.3595384778	0.2047489548591791	0.2047489548591791	53.87801299339567	9.443889798435839	0.374033012186163	0.1428454059567982	0.12015233805047644	0.36296924380656226	0.25902593554282405	1.0	-17100.3595384778	1521.5177494000259
10620000	-15816.304308833744	1280.6259536442815	-17096.930262478025	0.2041039822562027	0.2041039822562027	54.1719135537522	8.856181707063772	0.3699708588927765	0.1467437560996019	0.12031614120105927	0.36296924380656226	0.2655679611021131	1.0	-17096.930262478025	1514.4920604679235
10630000	-15819.463721895878	1291.5892855795144	-17111.05300747539	0.22260421266504907	0.22260421266504907	52.13518046497084	9.446690149175561	0.3699708588927765	0.15017437930913752	0.12031614120105927	0.3595386205970267	0.27142856582023817	1.0	-17111.05300747539	1525.5817889061095
10640000	-15836.150191339226	1289.9187421833717	-17126.068933522598	0.20999337630352535	0.20999337630352535	50.11621636323748	9.753493106481326	0.3682178532565391	0.14140990625980115	0.12181144721228761	0.36856079327137203	0.25257703947143284	1.0	-17126.068933522598	1523.9313105580309
10650000	-15833.98759196572	1284.6465965669158	-17118.634188532636	0.2057367830708394	0.2057367830708394	52.4404154497225	9.103051199995917	0.39156159424800274	0.143950200340736	0.11927115313135277	0.3452170522799084	0.25374132330537	1.0	-17118.634188532636	1518.5375690055741
10660000	-15829.526151810187	1311.0155585802895	-17140.541710390477	0.20452082082729683	0.20452082082729683	56.97568558398091	8.620921809381576	0.3681001337463206	0.13925120579062697	0.11935012402401037	0.37329853643904193	0.2769940736840103	1.0	-17140.541710390477	1544.857473896593
10670000	-15809.200040283496	1311.670789684606	-17120.870829968102	0.2126298194513716	0.2126298194513716	53.44640638886767	9.690414032660733	0.3657762250264646	0.14157511451048296	0.11935012402401037	0.37329853643904193	0.2448817095361537	1.0	-17120.870829968102	1545.6561871514687
10680000	-15818.883941842918	1299.123233172793	-17118.00717501571	0.21241504664079178	0.21241504664079178	48.87793543411099	9.95386080956039	0.3836427318149345	0.14077123639671799	0.11010066569923051	0.36548536608911686	0.2628408748520588	1.0	-17118.00717501571	1533.1934240873752
10690000	-15828.846898132924	1281.1750682779966	-17110.02196641092	0.21923808820185925	0.21923808820185925	52.917517661028654	9.463166549768932	0.38334869441095215	0.13895276150006955	0.1122131779998613	0.36548536608911686	0.26779222414663706	1.0	-17110.02196641092	1515.1634317845783
10700000	-15852.954385624265	1293.2224936379662	-17146.17687926223	0.209887573941756	0.209887573941756	50.621077530875645	9.668013832650034	0.3727456504372049	0.13676569779532421	0.12281622197360853	0.36767242979386217	0.2727114112613712	1.0	-17146.17687926223	1527.259355248768
10710000	-15871.225748325702	1284.224141587641	-17155.449889913343	0.2261199393506522	0.2261199393506522	54.82204680392567	9.10908301378444	0.389242703887001	0.13579791226240698	0.12281622197360853	0.3521431618769834	0.2505426334547064	1.0	-17155.449889913343	1518.1098915514121
10720000	-15827.583108807301	1305.8986137348272	-17133.48172254213	0.21499753485886486	0.21499753485886486	51.12168129661485	9.356248336552904	0.4071698020762839	0.12937886564602114	0.11288923272755624	0.3505620995501386	0.24953722086065058	1.0	-17133.48172254213	1539.8300746073082
10730000	-15815.046165111504	1297.4179953529792	-17112.464160464482	0.20995061550432484	0.20995061550432484	51.16186401234634	9.223966768319102	0.375819974066756	0.14231450785671937	0.11288923272755624	0.36897628534896826	0.24778156415086633	1.0	-17112.464160464482	1531.3205063923556
10740000	-15816.041333023455	1272.187927940472	-17088.229260963926	0.23366663568150348	0.23366663568150348	48.23495328738635	9.676816104921429	0.37557871988268837	0.1580953818037095	0.12092514923459309	0.3454007490790089	0.261810190299626	1.0	-17088.229260963926	1506.2046364071196
10750000	-15831.069597088283	1303.5748382350266	-17134.64443532331	0.2145723021293872	0.2145723021293872	56.42609934124155	9.671851758779283	0.3785105286083325	0.13493114600808898	0.12092514923459309	0.3656331761489853	0.261810190299626	1.0	-17134.64443532331	1537.5906166424838
10760000	-15840.64526928407	1282.237563904846	-17122.882833188916	0.22118380460412526	0.22118380460412526	54.32661130122913	8.954087910518624	0.37470569765015094	0.1512875183501697	0.10563069625471098	0.3683760877449682	0.25210186115248906	1.0	-17122.882833188916	1516.0960825446161
10770000	-15890.906296704083	1259.7522673281146	-17150.658564032197	0.21994057181408808	0.21994057181408808	49.41647606907071	9.564997837530353	0.36473948905182463	0.14865437819802038	0.11884830277278496	0.36775782997736983	0.26522919919816057	1.0	-17150.658564032197	1493.7547896571616
10780000	-15910.772101937842	1273.983677339076	-17184.75577927692	0.23889241155936544	0.21425091897756457	53.928426180606216	10.31828740795978	0.37601604866800264	0.14865437819802038	0.11096841560113253	0.36436115753284426	0.24635246557508408	1.0	-17184.75577927692	1508.0871320119368
10790000	-15896.801488637928	1287.6782096986396	-17184.479698336567	0.2509351851687695	0.1909244859460253	51.70146514267185	9.401962731851661	0.3866789308505354	0.1465392939160397	0.11096841560113253	0.35581335963229216	0.24512524688137394	1.0	-17184.479698336567	1521.6095840312466
10800000	-15903.925003808788	1294.7421989577163	-17198.667202766504	0.2156337093560355	0.21128993582652356	51.670787100464565	9.554389172580319	0.393938904127583	0.13709091651930444	0.11038442745628642	0.35858575189682595	0.2696003748419875	1.0	-17198.667202766504	1528.7514607603057
10810000	-15893.623863950985	1279.5843860847187	-17173.208250035703	0.23434450703945756	0.20961189871942196	53.365993228791496	9.409176470031529	0.3876716682940243	0.13709091651930444	0.11514332985205017	0.3600940853346209	0.2679766918383727	1.0	-17173.208250035703	1513.5628395739434
10820000	-15869.724875435266	1283.5641025061054	-17153.28897794137	0.2282592980751106	0.2282592980751106	53.440214463223306	9.722538788614097	0.39370013312107294	0.1391808683260018	0.10914076067694668	0.3579782378759783	0.25598685864958626	1.0	-17153.28897794137	1517.5777158710332
10830000	-15859.45379547127	1294.770934896833	-17154.224730368103	0.21385898705972078	0.21385898705972078	48.21823494956006	9.305556769251247	0.38745233835279663	0.13223001030431783	0.1181896374600376	0.36212801388284765	0.2773608300788234	1.0	-17154.224730368103	1528.7483221528682
10840000	-15838.018425910888	1289.8610642349788	-17127.879490145868	0.2070959333900257	0.2070959333900257	56.69792856524686	8.5983382877756	0.3787829162658023	0.14089943239131214	0.1181896374600376	0.36212801388284765	0.2761426603613088	1.0	-17127.879490145868	1523.6967182652356
10850000	-15833.774048877303	1277.4008954577603	-17111.174944335064	0.21961295605706835	0.21961295605706835	51.589166252528685	8.93618972825614	0.3777124020397198	0.14147276916785617	0.11700870987802495	0.36380611891439885	0.2551249814489829	1.0	-17111.174944335064	1511.2619341591703
10860000	-15859.375283552581	1250.903278719822	-17110.278562272404	0.23106304468608613	0.23106304468608613	47.352190202346904	9.72767936833527	0.3804410297434474	0.1390641662898567	0.11700870987802495	0.36348609408867066	0.2739865531666773	1.0	-17110.278562272404	1484.9538512925735
10870000	-15810.000587683295	1282.1752972065365	-17092.17588488983	0.21069823420686556	0.21069823420686556	52.074478723775556	9.423353350754153	0.3753272114409113	0.13746816721099328	0.11860470895688838	0.36859991239120676	0.2615107430409742	1.0	-17092.17588488983	1516.1435215450392
10880000	-15812.013722876853	1289.2472359647452	-17101.260958841598	0.21455995636531267	0.21455995636531267	52.73503861139439	9.80914636908114	0.377585567212698	0.14660718502985462	0.1177094737301303	0.35809777402731685	0.24323252455779695	1.0	-17101.260958841598	1523.2514678432765
10890000	-15820.261582513453	1292.8357788219078	-17113.09736133536	0.20506765027945276	0.20506765027945276	55.89822057213928	9.58328768495832	0.35749652479816424	0.14106122471364732	0.12038706770531749	0.3810551827828707	0.2503535709111533	1.0	-17113.09736133536	1526.811999587268
10900000	-15822.564804192481	1305.2148578918693	-17127.77966208435	0.19930549534371372	0.19930549534371372	53.55899498109127	9.23427069828718	0.38323700898464885	0.14325671483278268	0.11746997842166579	0.3560362977609024	0.2556320331942423	1.0	-17127.77966208435	1539.1350597479402
10910000	-15808.800634855725	1283.166648048879	-17091.967282904603	0.20956353778550535	0.20956353778550535	50.72844742386001	9.18532959297706	0.3700303490828543	0.13952841237388422	0.11746997842166579	0.37297126012159537	0.26716680359233846	1.0	-17091.967282904603	1517.1004553083494
10920000	-15848.504838095057	1266.597567250435	-17115.102405345493	0.23046980815215348	0.23046980815215348	49.72600061771318	9.345519350906208	0.38089633985034094	0.13871707382678275	0.11542103996409842	0.3649655463587776	0.26716680359233846	1.0	-17115.102405345493	1500.5622326793782
10930000	-15830.485806030267	1281.7149046017962	-17112.200710632063	0.22553034752794607	0.22553034752794607	52.16405020272151	10.126335286465403	0.39431580128026883	0.1404429495940103	0.11382693612670135	0.3514143129990192	0.24727018278523036	1.0	-17112.200710632063	1515.7854980515044
10940000	-15840.030568124374	1298.2980977110742	-17138.32866583545	0.20727286306474876	0.20727286306474876	54.59343359703127	9.904696393664164	0.38079768847979434	0.14270832291896526	0.11143903149008035	0.36505495711115976	0.25999228852366035	1.0	-17138.32866583545	1532.3535346700962
10950000	-15888.10026707068	1259.9569192014312	-17148.05718627211	0.21997223289099024	0.21997223289099024	53.69273686738026	9.422812093533022	0.3987932862423562	0.14270832291896526	0.11143903149008035	0.3470593593485979	0.24354990121839817	1.0	-17148.05718627211	1493.8891187165402
10960000	-15838.02423306563	1294.3739984846534	-17132.398231550284	0.22648312466077264	0.22648312466077264	57.10640119117941	9.268207000231403	0.3987932862423562	0.13729151048042518	0.11685584392862043	0.3470593593485979	0.2677850112500111	1.0	-17132.398231550284	1528.3250499746598
10970000	-15849.961816337429	1271.636129132483	-17121.59794546991	0.24472293153387084	0.23453169894763473	47.36591047207024	9.062917739120147	0.3938440588222368	0.13729151048042518	0.11685584392862043	0.3520085867687173	0.2605453320751914	1.0	-17121.59794546991	1505.53287951132
10980000	-15875.876934157568	1270.0468482910876	-17145.923782448655	0.24648452875260277	0.23788996975646415	48.03950940752131	8.845850022197242	0.3818691362704565	0.15139988460032228	0.1147223923605036	0.3520085867687173	0.26339926652304796	1.0	-17145.923782448655	1503.9065685038997
10990000	-15847.054521763328	1280.1017743668979	-17127.156296130226	0.23659310250409069	0.2270809304514148	50.70709752304691	9.88255813145609	0.3818691362704565	0.14004134466826407	0.120363246328591	0.35772627273268814	0.25547484315798397	1.0	-17127.156296130226	1514.1440887119754
11000000	-15841.02475267033	1304.8623401125712	-17145.8870927829	0.21905482112697622	0.19768788339710477	56.03218259858198	9.059600270438931	0.36965276140134645	0.13985507377309128	0.120363246328591	0.37012891849697094	0.24300484599347794	1.0	-17145.8870927829	1538.7233612876344
11010000	-15841.205549825885	1285.2516165041225	-17126.45716633001	0.26132774555069255	0.20568286475744665	48.608385847145406	8.959084556012323	0.3817449941387532	0.1406280610173048	0.11993828499513708	0.35768865984880466	0.2549144718625435	1.0	-17126.45716633001	1519.116743968969
11020000	-15818.792213451454	1302.0256657470768	-17120.81787919853	0.22443102065227083	0.22443102065227083	51.605597957635766	9.362570139272483	0.3759833567102803	0.1368824960334632	0.11974256457494867	0.36739158268130745	0.2694480223583405	1.0	-17120.81787919853	1535.9981581437896
11030000	-15842.311186928797	1271.1321042918016	-17113.4432912206	0.2164002977526755	0.2164002977526755	47.69034891819653	8.600446843843857	0.3789839778453173	0.14392424342986826	0.12410075348410217	0.3529910252407119	0.26388813164687014	1.0	-17113.4432912206	1504.9436751942571
11040000	-15842.208859768467	1281.4212868612926	-17123.63014662976	0.21503711223238434	0.21503711223238434	52.03331177175066	8.674609101451335	0.3723897118004977	0.13742930513415882	0.12778576813159026	0.3623952149337529	0.25617148323708205	1.0	-17123.63014662976	1515.232363503204
11050000	-15857.346183278809	1280.7094650600993	-17138.05564833891	0.20978960051134207	0.20978960051134207	52.273105594969316	8.947796203566076	0.36939588289853004	0.13788611747737187	0.11395987765454767	0.37875812196955005	0.24984192626996504	1.0	-17138.05564833891	1514.5622247925608
11060000	-15873.929536248543	1274.1166263979728	-17148.046162646515	0.21735576152563293	0.21735576152563293	51.312187497307185	9.719461676446402	0.3581148679523916	0.1426966025938695	0.10813441072061541	0.3910541187331231	0.24860081268011927	1.0	-17148.046162646515	1508.1148929734586
11070000	-15820.733849671487	1292.793632597175	-17113.527482268662	0.21734346430140294	0.21734346430140294	48.41559215987559	9.269646698937411	0.37026483821332795	0.14235238158385966	0.11826214524355994	0.369120634959252	0.24698604699330115	1.0	-17113.527482268662	1526.7033634247507
11080000	-15804.189117743555	1290.2134463036912	-17094.402564047246	0.22216432844929207	0.22216432844929207	52.43317597178414	9.269646698937411	0.37522037988697216	0.14548549077873446	0.10771497997540433	0.37157914935888864	0.24859291674605383	1.0	-17094.402564047246	1524.1263908707724
11090000	-15863.414173591313	1266.5061570099733	-17129.920330601286	0.21833190341684386	0.21833190341684386	49.253443833753906	9.2031910426129	0.3789331761299628	0.1447012796155207	0.10914841627932576	0.36721712797519035	0.2628596245876221	1.0	-17129.920330601286	1500.4348076593985
11100000	-15860.858640461069	1281.2334272524563	-17142.092067713525	0.20925588289563662	0.20925588289563662	49.914769017543584	9.301817746681882	0.3884268391321571	0.13764343974352963	0.1148603110470449	0.35906941007726795	0.2825624139273025	1.0	-17142.092067713525	1515.2204993196885
11110000	-15825.53731309256	1258.7289429540883	-17084.26625604665	0.22657891261825208	0.22657891261825208	48.696690488986796	9.080523976663795	0.368441293017714	0.15240132119019506	0.1257127533491168	0.35344463244297375	0.2585339500643007	1.0	-17084.26625604665	1492.625108284643
11120000	-15809.273117204026	1279.8475617928557	-17089.120678996882	0.21995550721969942	0.21995550721969942	52.28500933440375	9.080523976663795	0.37228023584148756	0.14129458257649777	0.1257127533491168	0.3607124282328975	0.26887582027311324	1.0	-17089.120678996882	1513.7644108638278
11130000	-15842.400548184947	1265.6736535140528	-17108.074201699	0.21621679605989522	0.21621679605989522	50.669427733610036	9.018195768194019	0.37015396685749097	0.1463553646263194	0.12277824028329172	0.3607124282328975	0.27045170940954905	1.0	-17108.074201699	1499.5814652208214
11140000	-15828.863449815468	1282.6808386984349	-17111.544288513902	0.21630263634228014	0.21630263634228014	55.185062948136206	9.965761816368298	0.3856757363679949	0.1426780833640215	0.11306302651914135	0.3585831537488418	0.26413677737500885	1.0	-17111.544288513902	1516.7558093775317
11150000	-15870.415672550223	1250.9111349598152	-17121.32680751004	0.24043891321751124	0.24043891321751124	48.57043095237663	9.04650164264924	0.3751279841548279	0.15282818393991043	0.11896996998003438	0.35307386192522683	0.2544058715658122	1.0	-17121.32680751004	1484.792397239569
11160000	-15816.625648244744	1301.1050147681585	-17117.730663012902	0.22451806695071927	0.22451806695071927	51.17747254318874	9.533835835263758	0.3888987500837945	0.13905741801094385	0.11896996998003438	0.35307386192522683	0.2544058715658122	1.0	-17117.730663012902	1535.080003080942
11170000	-15888.406600046235	1251.1008507782187	-17139.507450824454	0.23822967406720594	0.23822967406720594	49.021996525083765	9.533835835263758	0.3888987500837945	0.13840539394022358	0.11896996998003438	0.3537258859959471	0.24886067706236098	1.0	-17139.507450824454	1485.0647487019955
11180000	-15865.188219010926	1252.3037995418729	-17117.4920185528	0.23900699952048493	0.23900699952048493	51.0582915197552	9.533835835263758	0.37536428941871014	0.15030330550770124	0.1167980614053808	0.3575343436682073	0.2648765818183269	1.0	-17117.4920185528	1486.2997292751616
11190000	-15827.654449827984	1290.8622705887897	-17118.516720416774	0.2256116689736501	0.2256116689736501	54.25189433956324	10.050277204752664	0.37536428941871014	0.13867483875504574	0.1167980614053808	0.3691628104208628	0.260098861782674	1.0	-17118.516720416774	1524.9446545969433
11200000	-15845.49950624529	1277.8405436043943	-17123.340049849685	0.24428147951262466	0.24428147951262466	49.27520367315288	9.233165272442127	0.37536428941871014	0.13825307644844625	0.12014298574212856	0.36623964839071455	0.25321181017595423	1.0	-17123.340049849685	1511.7556916045125
11210000	-15799.10331803462	1293.746964196114	-17092.850282230735	0.21563785572729227	0.21563785572729227	53.17134625097097	8.849390850928433	0.3649609720714803	0.13825307644844625	0.11966786110176286	0.37711809037831007	0.25916643640257897	1.0	-17092.850282230735	1527.598921219965
11220000	-15862.547757595034	1262.0018323053575	-17124.54958990039	0.22099637761248228	0.22099637761248228	47.89300545570828	9.315623718761936	0.37945435740010763	0.14323874916278287	0.12398220791049405	0.35332468552661495	0.26622121336980326	1.0	-17124.54958990039	1495.958873511351
11230000	-15823.849214276503	1282.99567072594	-17106.844885002443	0.21582269357790923	0.21582269357790923	55.27806410207935	9.233368087273584	0.3686666355476944	0.14194873635879118	0.12108637329590925	0.36829825479760453	0.258761373720606	1.0	-17106.844885002443	1516.9219570091457
11240000	-15855.541465252441	1269.5751751700775	-17125.11664042252	0.22098518683689794	0.22098518683689794	52.53669184838285	9.076979633445239	0.3700865072516431	0.1395423274636978	0.12108637329590925	0.36928479198874925	0.2602884322592132	1.0	-17125.11664042252	1503.4741577547836
11250000	-15844.59674499509	1277.8671370842083	-17122.463882079297	0.22026664991966938	0.22026664991966938	58.16255930699652	9.219510823606264	0.36550594966970146	0.14631940345792846	0.11451304935637545	0.37366159751599404	0.26213241568481876	1.0	-17122.463882079297	1511.79748886044
11260000	-15835.089242245624	1273.8020730159117	-17108.891315261535	0.2129887645343789	0.2129887645343789	50.86289538638234	9.460954864471764	0.3619341920245517	0.14631940345792846	0.11808480700152524	0.37366159751599404	0.2589820339129447	1.0	-17108.891315261535	1507.7723958109805
11270000	-15873.23485510777	1259.2737630824015	-17132.50861819017	0.22214319151060444	0.22214319151060444	47.92813709814907	9.058060318246307	0.3595762626712951	0.14770899708573462	0.12044273635478178	0.3722720038881879	0.27176506615162477	1.0	-17132.50861819017	1493.192003740436
11280000	-15828.333710987768	1267.9095978083349	-17096.243308796104	0.21065366266300115	0.21065366266300115	52.77122326464315	8.914743102452508	0.3609772999490218	0.1451834655363205	0.12044273635478178	0.3733964981598753	0.2614777357757239	1.0	-17096.243308796104	1501.7791108217366
11290000	-15808.91930123061	1271.9314554638515	-17080.85075669446	0.2105633024729879	0.2105633024729879	50.362834601633175	9.035050412976416	0.37552793387273675	0.14013821799731668	0.12697986691923271	0.3573539812107132	0.2613188179366594	1.0	-17080.85075669446	1505.8243028370973
11300000	-15853.428319129605	1266.9181252314202	-17120.346444361025	0.21879087331192726	0.21879087331192726	53.07321437276132	8.695927892048136	0.39076809566373455	0.14013821799731668	0.11732787213462995	0.3517658142043182	0.25444931103815516	1.0	-17120.346444361025	1500.7300369689874
11310000	-15803.602722323778	1312.3124323512286	-17115.915154675007	0.21129567917389946	0.21129567917389946	56.4858224567839	9.53140578449952	0.39076809566373455	0.13865303728009992	0.11437532209756444	0.35620354495860046	0.24317882337185673	1.0	-17115.915154675007	1546.264506942545
11320000	-15811.28728571121	1295.7637197693493	-17107.05100548056	0.21576191441779788	0.21576191441779788	52.72655839848679	9.458997070385973	0.39239860781070357	0.13971030741409873	0.11044409075051262	0.35744699402468444	0.2560351963317475	1.0	-17107.05100548056	1529.7277767574533
11330000	-15815.799002769403	1272.359684537646	-17088.15868730705	0.22698147134208932	0.22698147134208932	47.33625749128338	9.630570379592841	0.39239860781070357	0.14189337951484057	0.1134744504368431	0.3522335622376121	0.2639572428000854	1.0	-17088.15868730705	1506.372011091532
11340000	-15826.338759544373	1295.3898071741262	-17121.7285667185	0.21608537466945177	0.21608537466945177	57.043928262568606	9.630570379592841	0.3633744616867278	0.14296883757463622	0.12531891360111003	0.3683377871375252	0.25201896158681225	1.0	-17121.7285667185	1529.3782571655856
11350000	-15857.111109827003	1290.741143889316	-17147.85225371632	0.20102846972162336	0.20102846972162336	52.94589817935008	9.610225614845042	0.38116297214595096	0.14479659770807798	0.10811359831470813	0.36592683183126223	0.253916935507838	1.0	-17147.85225371632	1524.7295644792932
11360000	-15790.32201997717	1302.72118365962	-17093.04320363679	0.22154833276996738	0.22154833276996738	52.76237914886094	9.610225614845042	0.3793742057140753	0.12994164188650517	0.11727929802207275	0.373404854377346	0.24042457541541898	1.0	-17093.04320363679	1536.6826195294125
11370000	-15863.580303596189	1277.816533348201	-17141.39683694439	0.23333594408181574	0.23333594408181574	49.53453320916728	9.577218975888501	0.3893452332369436	0.14331546916784502	0.10486999478553813	0.36246930280967243	0.26369696821276883	1.0	-17141.39683694439	1511.8182967456523
11380000	-15873.858089587186	1285.5573732611674	-17159.415462848352	0.2034265874905624	0.2034265874905624	48.43711825961249	10.243207055404595	0.3912067232550645	0.1414539791497241	0.10486999478553813	0.36246930280967243	0.23891786186688713	1.0	-17159.415462848352	1519.6324380983563
11390000	-15876.584310919836	1261.529705255038	-17138.114016174874	0.23281266752577617	0.23281266752577617	49.94006246628646	10.66318326711166	0.3879766288599882	0.14405119363452173	0.1046839439281138	0.3632882335773755	0.2659342739304183	1.0	-17138.114016174874	1495.7336178839764
11400000	-15877.967525603233	1269.3419789174602	-17147.309504520694	0.23494385609665938	0.22303426786251326	51.09942951001881	9.486257088279038	0.3879766288599882	0.14405119363452173	0.11149548578846678	0.3564766917170225	0.2524836204039823	1.0	-17147.309504520694	1503.3041098015196
11410000	-15805.438885664658	1333.573105637839	-17139.011991302497	0.2092956730475543	0.2092956730475543	60.99789093740343	10.501963549861493	0.39759178647686594	0.13630114958511572	0.10463677932951791	0.36147028460849956	0.24005677238886583	1.0	-17139.011991302497	1567.6967761905903
11420000	-15796.769955965285	1282.3899480850905	-17079.159904050375	0.24885561330233874	0.24885561330233874	52.79794262487549	9.232135699279231	0.37728095822395796	0.14202380037978318	0.1160041849839673	0.36469105641229066	0.2447532513114529	1.0	-17079.159904050375	1516.2879801867055
11430000	-15817.591042666181	1301.6220394245015	-17119.213082090682	0.22808530380685196	0.22808530380685196	55.09328261892437	10.342557705818395	0.37289918678855133	0.14202380037978318	0.1160041849839673	0.3690728278476973	0.2585420394458427	1.0	-17119.213082090682	1535.7542301141066
11440000	-15816.768410262674	1286.2135508097372	-17102.98196107241	0.220137674578062	0.220137674578062	52.06562016095021	9.18030217701567	0.37289918678855133	0.14202380037978318	0.1160041849839673	0.3690728278476973	0.26102226687046104	1.0	-17102.98196107241	1520.1340949760015
11450000	-15831.690004954662	1272.6818403258308	-17104.371845280493	0.2174410843844793	0.2174410843844793	54.07346089982434	9.68670614084773	0.36858058159973767	0.1466485448788713	0.1160041849839673	0.36876668853742284	0.2532748442936749	1.0	-17104.371845280493	1506.6833300570386
11460000	-15817.83413820521	1280.8770124207795	-17098.71115062599	0.22497877512044026	0.22497877512044026	50.305436114315185	9.68670614084773	0.3830431328452584	0.14423771664170668	0.11704953810913712	0.3556696124038969	0.25771092294167147	1.0	-17098.71115062599	1514.8873743092834
11470000	-15853.198658648069	1270.9879383047612	-17124.18659695283	0.25598291456353317	0.25598291456353317	48.504034047752434	9.94395054324843	0.3586707926793438	0.13716944963739983	0.11328336158370789	0.39087639609954755	0.26388814663368865	1.0	-17124.18659695283	1505.058400495573
11480000	-15838.09430626128	1282.1755375309642	-17120.269843792245	0.22916683757565803	0.22916683757565803	54.7842528324194	9.94395054324843	0.3583845783477113	0.15162356827582862	0.11328336158370789	0.3767084917927513	0.26135693265475574	1.0	-17120.269843792245	1516.2409372938182
11490000	-15865.229013633352	1285.0154444900668	-17150.24445812342	0.20641716889948936	0.20641716889948936	53.465709705182896	9.548726662290553	0.3663877438315742	0.14362040279196572	0.11328336158370789	0.3767084917927513	0.2533530759556349	1.0	-17150.24445812342	1518.9911420458186
11500000	-15816.593886798932	1303.6735322709674	-17120.2674190699	0.2020883820895853	0.2020883820895853	50.600001175858594	9.496587074972258	0.37472030674392587	0.1427883317802845	0.11411543259538912	0.3683759288803996	0.24986651909895757	1.0	-17120.2674190699	1537.6323882526012
11510000	-15866.004423556318	1312.4028206921967	-17178.407244248516	0.2315141375035566	0.2315141375035566	51.58707309438574	8.907365920856115	0.38588493374528865	0.1414079158751011	0.11092881717138177	0.3617783332082276	0.2588682910009316	1.0	-17178.407244248516	1546.2656578772942
11520000	-15847.168456518442	1321.8155419000045	-17168.983998418447	0.2114732459663834	0.2114732459663834	51.8793416492417	9.791353119058057	0.38223277764525604	0.1414079158751011	0.11092881717138177	0.3654304893082602	0.24949850857380587	1.0	-17168.983998418447	1555.8290000242096
11530000	-15831.62816681736	1290.5795699176138	-17122.207736734974	0.22124409323583183	0.22124409323583183	52.05761600824128	9.939353155449956	0.37346155996630376	0.148826314194719	0.11743519539866963	0.36027693044030673	0.2613377215260169	1.0	-17122.207736734974	1524.6440850404374
11540000	-15843.989180957386	1274.1581917930753	-17118.14737275046	0.2232262129274667	0.2232262129274667	51.0806674444813	8.798493662456004	0.3793403449610938	0.14817212229178894	0.11743519539866963	0.35505233734844666	0.2682134790453957	1.0	-17118.14737275046	1508.0181281030934
11550000	-15831.098251101757	1294.5809109249203	-17125.679162026678	0.2058902146428465	0.2058902146428465	56.26158738690412	8.99514204995558	0.3689877727288604	0.14817212229178894	0.11743519539866963	0.36540490958068006	0.2527933733693741	1.0	-17125.679162026678	1528.4488838700804
11560000	-15842.860700899928	1300.159858538892	-17143.02055943882	0.231309887533441	0.19190985517905879	47.92114910160305	9.109903344132695	0.37843686466998266	0.14169498864173827	0.13337703860602462	0.3464911080822535	0.262173141081837	1.0	-17143.02055943882	1534.069029267269
