# BEAST v1.8.2, r6687
# Generated Thu Oct 13 01:05:53 CEST 2016 [seed=1476313552789]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(ingroup)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
2147000	-3870.798843080624	40.62816647021728	-3911.4270095508414	9.365476705300084E-4	8.322056667370723E-4	4781.679617588804	5.72661708029386	0.2913665732193732	0.31794816971296713	0.10075092093097476	0.28993433613668496	0.22366007230433202	441.92602350933714	1.5202426378681297	636.0320104229243	2.05896974161125	0.05100532324637414	-3911.4270095508414	290.6089030244328
2148000	-3870.0975546837	50.21920474894634	-3920.316759432646	6.896884701723681E-4	5.874679308579098E-4	7441.810987570488	5.72661708029386	0.316734008928817	0.2871701312078503	0.10075092093097476	0.295344938932358	0.22366007230433202	451.9181411941806	1.3656148282627467	756.6635595293594	1.7393410289480256	0.11174005236316747	-3920.316759432646	299.76838619290515
2149000	-3861.336595869659	52.59370287748828	-3913.9302987471474	7.077056525018441E-4	5.531627705461147E-4	6277.92948034625	5.0699636329064575	0.316734008928817	0.2871701312078503	0.10075092093097476	0.295344938932358	0.22366007230433202	464.95822711653494	1.3117931060518617	701.3462196281256	1.695113368071219	0.04271613795685128	-3913.9302987471474	301.8477527335038
2150000	-3875.967672409385	39.319415994793815	-3915.287088404179	9.042329272302977E-4	7.408556288258177E-4	6379.656453734384	5.0699636329064575	0.316734008928817	0.2871701312078503	0.10075092093097476	0.295344938932358	0.22366007230433202	402.8049516686488	1.3930698184433623	586.197859284177	1.9174716687439493	0.028696545206556314	-3915.287088404179	288.61179109414405
2151000	-3877.8752294084575	38.53506637482556	-3916.410295783283	8.914275529084109E-4	8.714821962011717E-4	4752.655672152586	5.0699636329064575	0.316734008928817	0.2871701312078503	0.10075092093097476	0.295344938932358	0.22366007230433202	282.16604601257285	1.368542480169366	464.2095774734931	1.772595933747875	0.1022833638891189	-3916.410295783283	287.2776197698513
2152000	-3864.4875187318203	53.2359775210397	-3917.72349625286	5.246691697324623E-4	5.246253107528154E-4	5947.771675461716	5.0699636329064575	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22366007230433202	451.04772744660704	1.4515171273702852	721.7835156678897	1.8712276643588726	0.09982280616833909	-3917.72349625286	302.86494490808167
2153000	-3869.5802324926813	47.251079657026025	-3916.831312149707	9.430176322319459E-4	5.784633130539211E-4	5470.376096731899	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22366007230433202	385.62111095333256	1.0403800508035272	647.8801792812493	1.1974655188908863	0.1611992217968947	-3916.831312149707	295.2432571581761
2154000	-3867.5280948154846	50.834907260662476	-3918.363002076147	8.00825753696201E-4	6.050928165654567E-4	4962.966592673643	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22366007230433202	385.42070844671457	1.2621902556401223	605.0849798707214	1.611212617655808	-0.057358674674084446	-3918.363002076147	299.4917956709619
2155000	-3864.8407785859813	52.40940217657072	-3917.250180762552	7.275156165177265E-4	5.821583991115266E-4	5423.85096168921	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22366007230433202	543.8199174082977	1.312619862228557	782.080991645464	1.826600289045388	-0.038542654249966925	-3917.250180762552	301.71991700391794
2156000	-3856.8624650666848	67.76466946300437	-3924.627134529689	4.813645244066333E-4	4.0200665950936997E-4	10430.20538659546	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22148774852566142	738.0797069585727	1.3641005232707575	1097.022489745072	1.7553143255515304	0.04462351572026921	-3924.627134529689	317.72466964670747
2157000	-3859.81435872365	64.66822256900338	-3924.4825812926533	4.3829042810557083E-4	4.2831779409092106E-4	9784.673155190882	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22148774852566142	829.3374009095817	1.580680469482445	1206.0478645653411	2.0778814142028788	0.01753053377200036	-3924.4825812926533	315.48567895708084
2158000	-3826.3323828470266	91.40312321113726	-3917.735506058164	2.5003886522173964E-4	2.1301973707740194E-4	18305.445272169898	4.435221317985394	0.316734008928817	0.2843774201995845	0.10075092093097476	0.2981376499406238	0.22148774852566142	1509.0145837591647	1.4538727490385497	1955.247832736363	1.8979179503613883	0.022805642650559413	-3917.735506058164	343.11782008910666
2159000	-3832.5376240327764	83.84834885593875	-3916.385972888715	2.8908817400915914E-4	2.7617566872936564E-4	16888.633972560336	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.27875956137576935	1222.3854403472678	1.6016489098463536	1562.3838213675215	2.28239131698307	0.011263851601300808	-3916.385972888715	335.6787080991661
2160000	-3843.5787693958036	71.96592725778862	-3915.5446966535924	3.928243541740904E-4	3.825243342552001E-4	8894.348924755688	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.27875956137576935	993.647930480146	1.4499752685298273	1245.4010885950718	1.9419866266935597	0.0140527760139143	-3915.5446966535924	322.90555868535387
2161000	-3869.663517942665	46.10868083511272	-3915.7721987777777	7.79333190055806E-4	7.645072416154467E-4	4962.167326401129	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.25466319599111564	504.9605555766922	1.5165260350868897	633.6797748448178	2.1545984689336874	0.043308257149744234	-3915.7721987777777	296.03485872853616
2162000	-3867.779471822978	42.24872761783041	-3910.0281994408083	8.676417184874766E-4	8.511357983660985E-4	4289.273711122344	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.24528121625830496	529.1040647338294	1.5813323329535673	585.617554240072	2.306889570996485	-0.0013195801247560862	-3910.0281994408083	292.42136206351097
2163000	-3830.7711635436185	77.27726424322455	-3908.048427786843	3.280929273285588E-4	3.17934296411143E-4	16441.961650278085	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.24528121625830496	1445.0710756142464	1.7300097637846321	1628.6429979176091	2.4035140084303737	-0.011112397464199572	-3908.048427786843	329.8156219180023
2164000	-3821.785691994601	97.341389327304	-3919.1270813219053	1.9505811569392472E-4	1.8686041179823934E-4	23906.42832944497	4.6224899896861285	0.310886251584399	0.30125901673072997	0.10075092093097476	0.2871038107538963	0.24528121625830496	2236.4333518520375	1.7469887949464709	2771.387304576907	2.278745979520399	-0.046832162485247186	-3919.1270813219053	351.15833348358484
2165000	-3820.269820590039	94.4024664356649	-3914.672287025704	2.422216989154544E-4	2.16684447255426E-4	19998.106357028206	4.6224899896861285	0.29770051571971157	0.3144447525954174	0.10075092093097476	0.2871038107538963	0.25476396132747464	2091.4563865379937	1.5779607963926194	2567.426963847192	1.9745152412297677	-0.09314404268268812	-3914.672287025704	347.51936045850994
2166000	-3841.5723649600623	70.48007237802776	-3912.05243733809	4.1550958060305256E-4	3.7018820597214854E-4	13478.726057971846	4.6224899896861285	0.30553801774579575	0.3144447525954174	0.0929134189048906	0.2871038107538963	0.25476396132747464	950.6326106213331	1.5741406444732153	1263.1696024183116	1.936256546204391	-0.10613962895052449	-3912.05243733809	321.65698238841605
2167000	-3848.164261117255	61.91748487345177	-3910.081745990707	5.495651380086679E-4	4.750010600779575E-4	7151.742159268515	4.6224899896861285	0.30553801774579575	0.3144447525954174	0.09650750350923024	0.28350972614955666	0.25476396132747464	857.3008133806838	1.492326586882345	1092.6446803139727	1.8195494673466917	-0.019892913379008035	-3910.081745990707	312.6523854481909
2168000	-3866.118618389461	50.55791475544734	-3916.6765331449083	7.621463708726328E-4	6.756349332551701E-4	7002.634121612848	4.756703727367225	0.30553801774579575	0.3144447525954174	0.09650750350923024	0.28350972614955666	0.25476396132747464	415.78373825941964	1.3902867806444963	615.5262664500013	1.7275499242721333	-0.08188499468357874	-3916.6765331449083	299.86088789938117
2169000	-3862.334481430004	53.8973869983526	-3916.2318684283564	6.642421298398299E-4	6.124730694750126E-4	7008.296446062472	4.756703727367225	0.30553801774579575	0.3054247663498838	0.10552748975476382	0.28350972614955666	0.25476396132747464	621.2550290346608	1.4576425613633512	931.9266055371528	1.8980015775877648	-0.06783415103279376	-3916.2318684283564	304.00907360608073
2170000	-3885.0283107324485	44.14320507766317	-3929.1715158101115	7.127198478484581E-4	6.722186299440753E-4	7118.919038046657	4.756703727367225	0.30553801774579575	0.3054247663498838	0.10552748975476382	0.28350972614955666	0.25476396132747464	500.4759758331605	1.3471703068739727	666.4549065477901	1.7188214512922297	-0.025696873886390803	-3929.1715158101115	293.586729975663
2171000	-3876.7064743364285	34.05492466920359	-3910.761399005632	0.0011080219101361284	9.465316535927061E-4	4016.801177733071	4.756703727367225	0.3142104068528624	0.3054247663498838	0.1079237657996432	0.2724410609976107	0.25476396132747464	336.47216329027776	1.351589765297338	478.5851612511965	1.7997430055986112	-0.046621199799173806	-3910.761399005632	282.95105699825075
2172000	-3920.3613762387977	-7.064091512654869	-3913.2972847261426	0.003071386703557851	0.0030368830350202994	1668.375541438462	5.033694943570321	0.3142104068528624	0.3054247663498838	0.1079237657996432	0.2724410609976107	0.25476396132747464	103.42828644616938	1.3823070809109181	142.6466673853903	1.8413079806976396	-0.010346074736609515	-3913.2972847261426	240.59058515680837
2173000	-3923.055921393192	3.9877002164511737	-3927.043621609643	0.0022309907227929175	0.0021879879086806253	1668.375541438462	5.033694943570321	0.3142104068528624	0.3054247663498838	0.1079237657996432	0.2724410609976107	0.25476396132747464	121.08387987676608	1.401226329682626	161.70255974925095	1.8121474021994675	-0.014068128055379214	-3927.043621609643	251.87423766019995
2174000	-3903.016537469206	9.016295230895281	-3912.032832700101	0.001937764310565016	0.001865117200129066	1842.4024740200007	5.033694943570321	0.3142104068528624	0.3054247663498838	0.1079237657996432	0.2724410609976107	0.25476396132747464	148.56482141157957	1.4237688783003357	218.28857747793174	1.763130556573646	0.04289390664877598	-3912.032832700101	257.20227456746045
2175000	-3924.7822439932966	-1.2670476450736317	-3923.515196348223	0.0026709334600125583	0.002584289116961892	1476.6764466637067	5.033694943570321	0.3142104068528624	0.3054247663498838	0.1079237657996432	0.2724410609976107	0.25476396132747464	115.88961542319959	1.3615052674485792	179.05654730919107	1.4397664806854524	0.055650484059438024	-3923.515196348223	246.45133081222554
2176000	-3908.768385283838	-4.156444185248176	-3904.61194109859	0.0032272960814797	0.003143561117042687	1575.7463982446238	5.033694943570321	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.26349149903203517	110.81587368941116	1.2985263661599984	172.84672483141506	1.4322021273535976	0.07845223006429615	-3904.61194109859	243.34065555149903
2177000	-3908.8946096564273	0.6604204974186985	-3909.555030153846	0.0033892609311940744	0.0026715504443007966	1449.3351821855783	5.033694943570321	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.26349149903203517	154.9599695654143	1.3349735427491887	224.67860033523647	1.5834930473253648	0.1829438773814714	-3909.555030153846	248.64596735731436
2178000	-3929.519470320661	-19.252045672994285	-3910.2674246476668	0.004620491488680924	0.00437628573725906	1443.6018742044769	5.033694943570321	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.2295023074409062	74.96136425603301	1.3222591865523894	128.48603996505005	1.6358998163493377	0.03210303829272808	-3910.2674246476668	227.82191333866015
2179000	-3922.498102455697	-13.617565719098565	-3908.8805367365985	0.004574951659063944	0.004294814467338674	964.8134080033069	5.033694943570321	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.2295023074409062	68.37999609665822	1.2594175033107746	134.69802467890804	1.3790222452351044	0.16569658463335532	-3908.8805367365985	233.1694862567586
2180000	-3876.18876435565	32.64045061268058	-3908.8292149683307	0.0011341493282856936	0.0010421064100252153	3052.2707130565755	4.955257449260268	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.2246231560451708	227.76544787993816	1.3597385953399233	439.6334262999716	1.528927785857556	0.1757110609765631	-3908.8292149683307	281.05830641174674
2181000	-3857.5994088207403	42.88576692247756	-3900.485175743218	8.23045795694449E-4	8.158152655030439E-4	5594.823822888339	4.955257449260268	0.3142104068528624	0.29843040848179225	0.1079237657996432	0.2794354188657022	0.2246231560451708	279.32435894024735	1.2859326520254903	546.712203775209	1.5343365541239575	0.08551264338891151	-3900.485175743218	291.3376170666661
2182000	-3856.9370025588087	54.31158868249517	-3911.248591241304	7.833988299955244E-4	6.973329169610036E-4	7316.3342614951	4.955257449260268	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2246231560451708	444.50946457315376	1.3643912166278482	795.465171126483	1.6163023815310937	0.044664925643966055	-3911.248591241304	303.62813269241605
2183000	-3833.320180178993	83.96142865001869	-3917.2816088290115	3.3454749163713224E-4	2.750836906123862E-4	11708.674056184509	5.167344467091997	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2246231560451708	837.8123949478878	1.2847931953659797	1589.1824379417683	1.4705526220362983	0.021610597341684988	-3917.2816088290115	334.1242478129011
2184000	-3845.7874401278	69.48692155284255	-3915.2743616806424	4.905687295295901E-4	3.9562953453386963E-4	9609.074978113	5.167344467091997	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2246231560451708	657.0716083135743	1.4411257341844028	1197.7935068673348	1.7111409860803743	0.01614606772764888	-3915.2743616806424	319.6952393491141
2185000	-3845.0117068038658	71.97589942230258	-3916.9876062261683	3.938835431585378E-4	3.934074209592908E-4	12074.685824715925	5.167344467091997	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2246231560451708	1122.7675940039016	1.590677624460635	2018.645305343423	1.8880176155792023	-0.0139742795609565	-3916.9876062261683	323.63379209300456
2186000	-3851.086081183734	65.11966084594127	-3916.2057420296755	4.990294733984462E-4	4.6692478480775623E-4	6240.657040528159	5.432265563814347	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	853.6691013269403	1.5790168222960481	1267.9140216502385	2.056865594873065	-0.03730080152708472	-3916.2057420296755	316.22696083291567
2187000	-3850.824676414946	65.76177096402478	-3916.586447378971	5.287570922927336E-4	5.225287694155177E-4	8871.178158287696	5.432265563814347	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	699.2010931911082	1.3266295636446481	1214.1621379250041	1.6420412362499335	0.05324534422105241	-3916.586447378971	315.7580355104686
2188000	-3852.907666721261	61.214878122176515	-3914.1225448434375	5.383791504449364E-4	5.010248781977594E-4	9547.686473583033	5.432265563814347	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	654.743647115279	1.4131124088691236	1120.7564984742073	1.8381362345644432	-0.06846736438608853	-3914.1225448434375	311.3605048455734
2189000	-3855.27865737981	56.346836079414004	-3911.625493459224	6.107954886613647E-4	4.977600110257841E-4	10636.004635637808	5.432265563814347	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	611.1221609426374	1.4868331381878417	1063.097565457005	1.9927082809172592	-0.07523470630301317	-3911.625493459224	306.6011255461863
2190000	-3846.615900661243	64.5966800097986	-3911.2125806710415	4.88300495920293E-4	4.815571337910464E-4	8630.410256705569	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	766.2040587818963	1.4852561683001395	1306.483919355206	2.000448168557328	-0.08127591317000818	-3911.2125806710415	315.2151659856247
2191000	-3840.7931181053063	76.08657483288158	-3916.879692938188	3.440755473114833E-4	3.4252635124803365E-4	11506.608571619527	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	890.1269474587391	1.3003679098357321	1600.859748790832	1.647772528531053	0.22163974965786798	-3916.879692938188	326.4240845670389
2192000	-3827.4644407964574	79.4047813357501	-3906.8692221322076	3.4448811775965093E-4	3.0680122244229716E-4	12510.017336323755	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.2025585853796883	828.2328949365045	1.2452745917320234	1618.0326105386407	1.5222289895571355	0.29983641086422497	-3906.8692221322076	329.4431194315398
2193000	-3843.6615458192155	67.08127377921895	-3910.7428195984344	6.966458226798561E-4	3.7068069131362014E-4	10560.402518723955	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.21931679445444774	668.2628126003561	1.2740033512136957	1144.8030343322723	1.4741879971239504	0.07928030260436823	-3910.7428195984344	316.86494624141375
2194000	-3843.9561062195744	68.3679576211353	-3912.3240638407096	4.1138570144747276E-4	3.765602212552971E-4	10982.524861307935	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.25506331203790855	565.7456077542543	1.1931752574483905	1073.6333293583466	1.3761046338990777	0.06362378672396306	-3912.3240638407096	317.71175116206615
2195000	-3840.411577495338	75.83175089902366	-3916.2433283943615	3.3771229623040527E-4	3.328273822912337E-4	9554.358627052217	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.22247839599105615	751.9843843324223	1.2696938067885162	1558.0873952949444	1.5033989556276257	0.007874948543214801	-3916.2433283943615	325.810455498738
2196000	-3818.6360772229013	88.43889605748873	-3907.07497328039	2.4921449364483035E-4	2.3206421892346573E-4	16016.710052551549	5.3868988837228216	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.22247839599105615	1177.77939456369	1.4063352806798135	2196.944081292194	1.7616742887603136	0.033968318646345676	-3907.07497328039	339.70154193587786
2197000	-3851.303884677463	60.41843913010743	-3911.7223238075703	7.070567740809567E-4	4.3928502904135356E-4	9701.968362642365	5.437722899189701	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.22247839599105615	754.9723334100123	1.4453796688411424	1147.9394094077757	1.9974277310111055	-0.09142405683113174	-3911.7223238075703	310.94468018995576
2198000	-3838.263673452469	80.18733618843422	-3918.451009640903	3.517162094738278E-4	2.942352901381869E-4	12303.819801173642	5.437722899189701	0.3142104068528624	0.29843040848179225	0.09374022503300972	0.2936189596323357	0.22247839599105615	1032.7804418175936	1.4126128848250625	1791.6068980481687	1.9228323671374155	-0.06565950974554063	-3918.451009640903	331.206100474062
2199000	-3817.0312398048773	96.70730456457099	-3913.7385443694484	1.9357991624197317E-4	1.868942699538311E-4	19337.725241557044	5.437722899189701	0.3142104068528624	0.29843040848179225	0.1007888271380105	0.2865703575273349	0.22247839599105615	1994.1926291664356	1.419869217454871	2850.9472567735293	1.976053889424306	0.026520127665595243	-3913.7385443694484	349.3665766987355
2200000	-3832.399158260018	83.97279331278247	-3916.3719515728003	2.629556333331163E-4	2.4516080248525573E-4	19077.579403122923	5.437722899189701	0.3142104068528624	0.29843040848179225	0.1007888271380105	0.2865703575273349	0.22247839599105615	1665.1818980264488	1.5232038047666534	2109.2807053632537	2.3018228710551423	-0.05013556767553404	-3916.3719515728003	336.43293387690716
2201000	-3838.429861630337	75.68490334780617	-3914.1147649781433	4.092405425501813E-4	2.990129177266444E-4	14672.75954545392	5.437722899189701	0.3142104068528624	0.29843040848179225	0.1007888271380105	0.2865703575273349	0.23309044953972946	1638.786136085818	1.5052621154730674	2070.7589948473014	2.323345027811297	-0.05417888804927249	-3914.1147649781433	328.07008460909475
2202000	-3830.433380648564	84.01339907839525	-3914.446779726959	2.84172267933039E-4	2.3271981268802166E-4	11745.802130721248	5.437722899189701	0.3142104068528624	0.29843040848179225	0.1007888271380105	0.2865703575273349	0.2879032449904056	1392.91384211834	1.3500731874097307	1978.503953474627	1.8480159837893826	0.0976510836122013	-3914.446779726959	335.6343714458216
2203000	-3821.990467993557	89.3364789219097	-3911.3269469154666	2.5542848377657786E-4	2.451195143096328E-4	18512.109542132195	5.437722899189701	0.29602956405783454	0.29843040848179225	0.1007888271380105	0.30475120032236275	0.2879032449904056	1563.5262842049879	1.3965298188994022	2180.1539650096815	1.9863577760362832	0.21684076825356702	-3911.3269469154666	341.3828639466438
2204000	-3848.570071929095	64.35917339063931	-3912.929245319734	5.21302614364777E-4	4.8314177226427523E-4	8199.576108003888	5.437722899189701	0.29602956405783454	0.29843040848179225	0.1007888271380105	0.30475120032236275	0.2879032449904056	776.8035597303325	1.4286016823234111	1124.7801151599838	1.9226405715009487	-0.033309804124646125	-3912.929245319734	315.0162393042942
2205000	-3848.5578091909156	60.516376610370855	-3909.0741858012866	5.823327144422478E-4	5.668814110399406E-4	7616.074224981826	4.163885091330864	0.29602956405783454	0.29843040848179225	0.1007888271380105	0.30475120032236275	0.2412868503706844	614.9865463235395	1.4581923362621096	888.6227789179882	1.913283385610966	-0.03607518576251122	-3909.0741858012866	310.41125444578813
2206000	-3857.428154380228	57.12699805835723	-3914.5551524385855	5.852230585982268E-4	5.579522220955024E-4	7672.063009482989	4.163885091330864	0.29602956405783454	0.29843040848179225	0.1007888271380105	0.30475120032236275	0.27350982576257915	616.9357261723571	1.5306037981363876	927.8488187846787	2.057785016985425	-0.0676431063084695	-3914.5551524385855	307.30866670086357
2207000	-3866.2378926705833	42.89938532721476	-3909.137277997798	8.979023761911029E-4	8.695741122013304E-4	5109.383512176216	4.163885091330864	0.29602956405783454	0.29843040848179225	0.1007888271380105	0.30475120032236275	0.27350982576257915	385.82105964624344	1.3356231945522388	565.3184460116931	1.7634679891554634	-0.05951072575977068	-3909.137277997798	291.79607572257834
2208000	-3870.2603171531127	44.283645675312556	-3914.5439628284253	9.543643598907941E-4	8.407076663157053E-4	5897.697502990463	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	373.12540854342575	1.329226090847632	530.146469692592	1.758544625664847	-0.09458592554729191	-3914.5439628284253	293.11956144808005
2209000	-3860.285117120306	48.42445996253136	-3908.7095770828373	7.682124933382242E-4	7.627303207242973E-4	4530.307906293783	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	519.7605252762046	1.5546914339805125	695.854806751807	2.1152978759913146	-0.08747348186567838	-3908.7095770828373	298.4145290259469
2210000	-3868.1987402401346	49.09038806031151	-3917.289128300446	8.566688868470601E-4	7.771479392627504E-4	5519.298906746395	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	518.0320301284305	1.4798792687401547	749.2647363984004	1.940559300841967	-0.08324431681734626	-3917.289128300446	298.85096436134864
2211000	-3865.262505688211	48.49640606973077	-3913.758911757942	7.937125562318861E-4	7.654663462785377E-4	5207.194372224273	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	525.2431795718035	1.5259921740126439	677.9512301653309	1.9796353134169984	-0.041020730819887746	-3913.758911757942	298.41634269170856
2212000	-3879.553287431793	48.43175840342681	-3927.98504583522	8.757249455066985E-4	7.940624422472814E-4	6283.481717016725	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	458.0960173726757	1.289897267503207	701.808624518729	1.5633448960899718	-0.1334648001972419	-3927.98504583522	297.43961737875253
2213000	-3881.0597334467484	27.77632783480098	-3908.8360612815495	0.0016557903121030022	0.0015198254807883347	3679.9606484126584	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	263.3426352437209	1.2307748322506753	359.5477929335187	1.6154126438795413	-0.12402426395424261	-3908.8360612815495	275.8589969178865
2214000	-3868.7171981048004	39.38534884662357	-3908.102546951424	0.001084126273168558	0.0010644833362124743	3390.139217682531	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	351.9441380466093	1.2985208203261474	517.5915837212698	1.6491955296823924	0.0526380705172889	-3908.102546951424	288.04958386464745
2215000	-3845.0720635573152	68.1884459345321	-3913.260509491847	5.575461463724313E-4	5.081334410176316E-4	9388.472016658736	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	645.3582344111505	1.1306525543565333	1022.5552111943379	1.3644056562361901	0.022002952307864435	-3913.260509491847	317.24821701844314
2216000	-3836.1691905955367	77.33235237222246	-3913.501542967759	4.046302706566149E-4	3.86458356560432E-4	11762.63047838735	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	728.4264475322234	1.1569294192997563	1304.3310892721893	1.3707591639832053	-0.03696023944693814	-3913.501542967759	326.6749822744599
2217000	-3835.7745289061627	79.66442710262356	-3915.438956008786	3.957579523230593E-4	3.4016832712684944E-4	13470.623911261064	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	875.7300090155396	1.2308447459435523	1541.5043895451704	1.423734632481601	0.12604823903205747	-3915.438956008786	329.5600935533693
2218000	-3840.620644879494	70.41769091669406	-3911.038335796188	4.655132115500386E-4	4.2510372850210036E-4	9937.58435323955	4.163885091330864	0.31539731209472066	0.30729502554158006	0.1007888271380105	0.2765188352256888	0.27577881945153043	652.3272125830352	1.2140298984566318	1136.636828184382	1.441928180105969	0.013832632590146717	-3911.038335796188	319.74529300136845
2219000	-3860.3635102877283	58.730542216593676	-3919.094052504322	5.883568594782155E-4	5.678326044614278E-4	8671.979841866241	4.163885091330864	0.31539731209472066	0.30729502554158006	0.09435990716190913	0.2829477552017902	0.27577881945153043	431.0989013886873	1.2819789913921467	785.5031151094424	1.4797248681605273	-0.012017700971953461	-3919.094052504322	307.6269687151746
2220000	-3829.0024155289125	89.57096830692524	-3918.573383835838	2.485473489096468E-4	2.3778857183901322E-4	16426.155219744436	4.163885091330864	0.31539731209472066	0.30729502554158006	0.09435990716190913	0.2829477552017902	0.27577881945153043	952.5560231038198	1.2487679476748375	1632.2766976147834	1.3754698935781482	0.008282313550444238	-3918.573383835838	339.6812373734997
2221000	-3814.2817550871496	103.38192830627895	-3917.6636833934285	1.9296947023666563E-4	1.707819328110217E-4	30152.145564417144	4.163885091330864	0.30004182703215243	0.30729502554158006	0.10971539222447739	0.2829477552017902	0.27577881945153043	1540.2967798363075	1.1993285345578635	2765.796810838295	1.3159617804633728	0.0720617322985937	-3917.6636833934285	354.41172077760814
2222000	-3800.955736905012	114.54814932287474	-3915.503886227887	1.2076036042623537E-4	1.1708624354918093E-4	30027.46659184793	4.163885091330864	0.30004182703215243	0.30729502554158006	0.10971539222447739	0.2829477552017902	0.27577881945153043	1993.1590976338982	1.16227186322137	3449.5457005018393	1.3834248375461262	0.05175907346271893	-3915.503886227887	366.1771221064601
2223000	-3771.0575630442513	137.17345187981573	-3908.231014924067	6.315173002285149E-5	5.995454845008929E-5	57752.85156950484	4.163885091330864	0.30004182703215243	0.30729502554158006	0.10971539222447739	0.2829477552017902	0.27577881945153043	4192.8309342943285	1.163081803456963	7038.9439291551835	1.3596825655992657	0.09330898350141824	-3908.231014924067	391.74743794566257
2224000	-3797.6638514849355	127.02963909399071	-3924.6934905789262	8.796223906853818E-5	8.04477988178074E-5	47031.5095106323	4.163885091330864	0.30004182703215243	0.30729502554158006	0.10971539222447739	0.2829477552017902	0.27577881945153043	3032.0200960159304	0.9559960930657991	4997.546783684571	1.1039940457400004	0.050388317597249634	-3924.6934905789262	379.4977342867334
2225000	-3794.777182192969	119.55915453862167	-3914.336336731591	1.1204324994462695E-4	1.1016736886794402E-4	36200.76960342251	4.126244841893509	0.30004182703215243	0.30729502554158006	0.10971539222447739	0.2829477552017902	0.27577881945153043	2471.126004921711	1.1130996072913175	4623.89781658185	1.4207920083664067	0.012321556548253827	-3914.336336731591	371.721782752251
