# BEAST v1.8.2, r6687
# Generated Thu Oct 13 01:06:26 CEST 2016 [seed=1476313585669]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(ingroup)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	speciation
796000	-4114.594899067786	-182.04354314077074	-3932.5513559270157	0.5196020403012901	0.5170329120313667	12.075520253727996	4.2498496062442035	0.297866404273478	0.3195534868547193	0.09383942442027346	0.28874068445152906	0.21816367541396436	1.0	-3932.5513559270157	50.61101759231412
797000	-4132.171265439492	-193.49230613673024	-3938.6789593027625	0.6960134966542925	0.6282403973124671	8.247449642067712	4.837760068729565	0.297866404273478	0.3195534868547193	0.09383942442027346	0.28874068445152906	0.21816367541396436	1.0	-3938.6789593027625	39.33425217882073
798000	-4125.52090848451	-189.1730348049793	-3936.347873679531	0.6158324016955226	0.5817520302998106	8.387985232535021	4.837760068729565	0.297866404273478	0.3195534868547193	0.09383942442027346	0.28874068445152906	0.3251649394626811	1.0	-3936.347873679531	43.86752603866912
799000	-4120.746412266088	-188.30042042699444	-3932.4459918390935	0.5950689930466171	0.5224935187863976	6.042224146119219	4.837760068729565	0.2943921065896024	0.3195534868547193	0.09731372210414903	0.28874068445152906	0.3251649394626811	1.0	-3932.4459918390935	44.74014041665398
800000	-4119.203874893144	-186.19260104715465	-3933.011273845989	0.5593163201406853	0.5212723968173535	9.574856821773732	4.400924151078534	0.2943921065896024	0.31021277047359386	0.10665443848527444	0.28874068445152906	0.3251649394626811	1.0	-3933.011273845989	46.721274072718316
801000	-4122.239465914855	-187.67876603080333	-3934.5606998840517	0.5271256888585351	0.5097258176001143	8.779527281068605	4.400924151078534	0.2943921065896024	0.30052818340029797	0.11633902555857033	0.28874068445152906	0.3251649394626811	1.0	-3934.5606998840517	45.23510908906966
802000	-4108.787759955301	-178.65845999655176	-3930.129299958749	0.47340567526826394	0.4111614590745946	9.60784363578704	4.400924151078534	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3930.129299958749	54.11796194460235
803000	-4121.112944661723	-186.05747000846276	-3935.0554746532603	0.5957924366456592	0.5334034617021215	8.829890575148918	4.400924151078534	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3935.0554746532603	46.71895193269133
804000	-4114.140770975469	-186.36724697210502	-3927.773524003364	0.5521299909196911	0.5221482495061517	10.75567383093479	4.400924151078534	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3927.773524003364	46.409174969049076
805000	-4119.400082595334	-186.18688803426113	-3933.2131945610736	0.5770349722127028	0.5578145278811095	12.439004224577891	4.400924151078534	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3933.2131945610736	46.58953390689298
806000	-4119.333434012884	-174.1828229297901	-3945.1506110830937	0.4213157922771608	0.3989473327547668	11.982143171488365	3.873435637044181	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3945.1506110830937	58.43177311808324
807000	-4115.073365769311	-180.3309559257773	-3934.742409843533	0.5066710051026622	0.422147714826413	11.634612551494621	3.873435637044181	0.2943921065896024	0.30052818340029797	0.09640192508186837	0.308677784928231	0.25643835010324145	1.0	-3934.742409843533	52.283640122096045
808000	-4109.972600717811	-182.1641004508421	-3927.808500266968	0.4854541267690431	0.47988213662942236	9.745776029181874	4.938364533788142	0.3166557526085505	0.30052818340029797	0.09640192508186837	0.2864141389092829	0.25643835010324145	1.0	-3927.808500266968	50.76731861454375
809000	-4119.544300858483	-192.33405350183918	-3927.2102473566447	0.6595773025172895	0.5914053651064655	9.642319643535213	4.938364533788142	0.3166557526085505	0.30052818340029797	0.09640192508186837	0.2864141389092829	0.26598479612679565	1.0	-3927.2102473566447	40.61645845559377
810000	-4117.990051696448	-187.78811111555933	-3930.2019405808887	0.6490975527638836	0.6296993608016364	8.130592593120161	4.938364533788142	0.3166557526085505	0.30052818340029797	0.09640192508186837	0.2864141389092829	0.2835969032913639	1.0	-3930.2019405808887	45.19762505620277
811000	-4121.712014011489	-183.20382817307495	-3938.508185838414	0.5045686911971653	0.47111889330322715	9.667509040613046	4.938364533788142	0.3166557526085505	0.30052818340029797	0.09640192508186837	0.2864141389092829	0.2835969032913639	1.0	-3938.508185838414	49.781907998687146
812000	-4124.817067878492	-188.64078632282647	-3936.1762815556654	0.5536690166104179	0.5162528632528165	11.427779939128628	4.938364533788142	0.30228657640140943	0.30052818340029797	0.09640192508186837	0.300783315116424	0.2835969032913639	1.0	-3936.1762815556654	44.34494984893561
813000	-4117.962993383412	-188.7888433042745	-3929.1741500791372	0.6357874174447633	0.6161003000853699	7.9046669524223585	3.71055815887105	0.30228657640140943	0.30052818340029797	0.09640192508186837	0.300783315116424	0.2705722855961056	1.0	-3929.1741500791372	43.801914800823425
814000	-4120.215319768041	-182.90527319680456	-3937.310046571236	0.5109314948917071	0.47970607434757195	11.136821584763668	3.71055815887105	0.30228657640140943	0.30052818340029797	0.09640192508186837	0.300783315116424	0.2705722855961056	1.0	-3937.310046571236	49.68548490829336
815000	-4111.545168141137	-185.461707190022	-3926.083460951115	0.4987836613384208	0.47330795551259935	13.895551837440891	4.357707211419111	0.30228657640140943	0.30052818340029797	0.09640192508186837	0.300783315116424	0.2705722855961056	1.0	-3926.083460951115	47.33010221838299
816000	-4119.527073387789	-183.05823713820246	-3936.4688362495863	0.4569972781836988	0.4215983891095351	13.546589073085704	4.357707211419111	0.30228657640140943	0.30052818340029797	0.09640192508186837	0.300783315116424	0.2705722855961056	1.0	-3936.4688362495863	49.73357227020254
817000	-4121.134287967089	-181.19445717068328	-3939.9398307964057	0.48331532854930004	0.4254331965201136	10.470219263172455	4.2564423492977195	0.32815557301295867	0.2826409428946734	0.08842016897594371	0.300783315116424	0.22539245149138964	1.0	-3939.9398307964057	51.47655530327231
818000	-4123.020170728879	-182.48583482555046	-3940.534335903328	0.4804006759291631	0.4612655022488615	10.050176956018182	4.2564423492977195	0.32815557301295867	0.2826409428946734	0.08842016897594371	0.300783315116424	0.26358383700915916	1.0	-3940.534335903328	50.26156041944067
819000	-4116.222425976945	-188.00321278422422	-3928.2192131927204	0.5369348378743044	0.52699803833348	6.50452583460625	4.2564423492977195	0.32815557301295867	0.2826409428946734	0.08842016897594371	0.300783315116424	0.26358383700915916	1.0	-3928.2192131927204	44.74418246076688
820000	-4112.731337679922	-187.2912488115374	-3925.4400888683845	0.5883689311609888	0.553543571313704	10.289104607872716	4.2564423492977195	0.32815557301295867	0.2826409428946734	0.08842016897594371	0.300783315116424	0.26358383700915916	1.0	-3925.4400888683845	45.45614643345371
821000	-4111.047482400646	-179.93097747903252	-3931.1165049216133	0.44687361998260533	0.42376371979416017	11.901864004582219	3.8313118359016434	0.32815557301295867	0.2826409428946734	0.08842016897594371	0.300783315116424	0.3196181510313352	1.0	-3931.1165049216133	52.79660347840211
822000	-4118.425254586474	-183.7118891761984	-3934.713365410275	0.4911873804447695	0.48446594296938356	11.52027064610896	4.354728466174748	0.32812578387012964	0.2826707320375024	0.08842016897594371	0.300783315116424	0.3196181510313352	1.0	-3934.713365410275	49.17712178488501
823000	-4118.931036269662	-182.67120829547218	-3936.2598279741906	0.4690871898864365	0.4674540532858704	8.2749149369764	4.354728466174748	0.32812578387012964	0.2826707320375024	0.08842016897594371	0.300783315116424	0.3196181510313352	1.0	-3936.2598279741906	50.217802665611245
824000	-4109.084533309193	-181.4696652389655	-3927.614868070227	0.497066146280103	0.41685578966212017	9.85510218189532	4.354728466174748	0.32812578387012964	0.2826707320375024	0.08842016897594371	0.300783315116424	0.3196181510313352	1.0	-3927.614868070227	51.41934572211794
825000	-4113.7489105424065	-185.60742056876134	-3928.141489973645	0.5248023661846052	0.5158692013896318	10.542961282965507	4.354728466174748	0.33058511955732145	0.2802113963503106	0.08842016897594371	0.300783315116424	0.3196181510313352	1.0	-3928.141489973645	47.28159039232208
826000	-4122.291584524871	-183.19823714342374	-3939.093347381447	0.4923739195593121	0.46700583801939594	9.810201976833767	4.354728466174748	0.33058511955732145	0.2871832881624775	0.08842016897594371	0.2938114233042571	0.3105245346776976	1.0	-3939.093347381447	49.6725865849524
827000	-4115.727209441198	-185.71197935634012	-3930.015230084858	0.5968288373649342	0.5603983588621554	9.151325742647218	4.354728466174748	0.33058511955732145	0.30634733804030057	0.08842016897594371	0.274647373426434	0.3105245346776976	1.0	-3930.015230084858	47.15884437203603
828000	-4102.387723324816	-178.1390812258181	-3924.248642098998	0.46436118376112034	0.44507520595248745	10.111717176472782	4.354728466174748	0.33058511955732145	0.30634733804030057	0.08842016897594371	0.274647373426434	0.3078325652242597	1.0	-3924.248642098998	54.72635856365116
829000	-4125.300286493816	-187.1695817190399	-3938.1307047747764	0.5884492484332128	0.5279458065318517	8.530222920832829	4.354728466174748	0.33058511955732145	0.30634733804030057	0.08842016897594371	0.274647373426434	0.27783624696994463	1.0	-3938.1307047747764	45.63586543392073
830000	-4115.496604991264	-180.43928621036753	-3935.057318780896	0.4824159915411194	0.47685375974158833	11.212031963833585	3.9269936376405052	0.32828994992321753	0.302391871016449	0.0946708056338992	0.274647373426434	0.2784953739009157	1.0	-3935.057318780896	52.2363289423909
831000	-4109.495528947916	-184.80102888498064	-3924.6945000629353	0.5365551658587037	0.5355422266424412	11.223379472220616	5.120056776281299	0.32828994992321753	0.302391871016449	0.0946708056338992	0.274647373426434	0.2784953739009157	1.0	-3924.6945000629353	48.22485914180681
832000	-4122.4622872065465	-181.53415812845995	-3940.9281290780864	0.45743030348680264	0.4378636988442259	9.465356163198257	5.120056776281299	0.32828994992321753	0.3000300891064837	0.10105088577855767	0.27062907519174084	0.2946108825037457	1.0	-3940.9281290780864	51.523960915533145
833000	-4120.710769298074	-187.00154449441908	-3933.7092248036556	0.5386954480239654	0.5327556343445031	9.792428502808583	4.91853805271341	0.3255007489435381	0.30281929008616315	0.10105088577855767	0.27062907519174084	0.2946108825037457	1.0	-3933.7092248036556	46.000664801324014
834000	-4133.981450570645	-178.14072349881968	-3955.8407270718258	0.41882547598237957	0.39202836801718066	10.412783910183386	4.91853805271341	0.3255007489435381	0.30281929008616315	0.10105088577855767	0.27062907519174084	0.2946108825037457	1.0	-3955.8407270718258	54.86148579692341
835000	-4114.527076483281	-182.8463232015188	-3931.680753281762	0.4833464699554032	0.46852526119039906	8.039649558282951	4.77219028166585	0.3255007489435381	0.30281929008616315	0.10105088577855767	0.27062907519174084	0.2946108825037457	1.0	-3931.680753281762	50.11450811085067
836000	-4122.435451223629	-187.26391846876723	-3935.171532754862	0.5528396300199675	0.5440998675092666	9.126312618097625	4.592027844055657	0.3255007489435381	0.28908073841206755	0.10105088577855767	0.28436762686583644	0.2946108825037457	1.0	-3935.171532754862	45.64504146821644
837000	-4115.328745117203	-183.49853437274902	-3931.8302107444533	0.5134979361649631	0.5008471220201437	9.09261019596436	4.713067278610745	0.3255007489435381	0.28908073841206755	0.10105088577855767	0.28436762686583644	0.22143079680578004	1.0	-3931.8302107444533	49.29902968481703
838000	-4114.137113134182	-183.46051786612475	-3930.6765952680576	0.49824208319326496	0.44200999936597934	13.339203159837206	4.754477117143349	0.3021432356163544	0.28908073841206755	0.10105088577855767	0.3077251401930201	0.22143079680578004	1.0	-3930.6765952680576	49.348899605131415
839000	-4110.57968427193	-185.15789496208183	-3925.421789309848	0.5556759237689103	0.5074263470596536	8.342943440974954	4.754477117143349	0.3021432356163544	0.303200909785423	0.10759247703121853	0.2870633775670038	0.22143079680578004	1.0	-3925.421789309848	47.65152250917432
840000	-4120.066713306688	-185.36787084937842	-3934.69884245731	0.5401682780682339	0.5031785165482106	9.149596553604344	4.754477117143349	0.3021432356163544	0.303200909785423	0.10759247703121853	0.2870633775670038	0.29075752451384657	1.0	-3934.69884245731	47.58020007729388
841000	-4116.550063111404	-180.6368176800239	-3935.91324543138	0.4678003263002207	0.4411947199076116	10.99134039951668	4.754477117143349	0.3021432356163544	0.30243754483952934	0.10759247703121853	0.28782674251289747	0.27571133675581305	1.0	-3935.91324543138	52.28116087113232
842000	-4127.211960139003	-180.80580597738017	-3946.4061541616234	0.5013699386286052	0.45570577487394287	8.855858079920576	4.902362321858279	0.3021432356163544	0.30243754483952934	0.10759247703121853	0.28782674251289747	0.27571133675581305	1.0	-3946.4061541616234	52.154063333529336
843000	-4110.437337971788	-180.77346561501355	-3929.6638723567744	0.5015721747585478	0.478940971628062	9.072045717065182	4.707262508215463	0.3021432356163544	0.3048401709903964	0.10518985088035149	0.28782674251289747	0.27571133675581305	1.0	-3929.6638723567744	52.130993546704275
844000	-4114.507701790936	-186.37281392325923	-3928.134887867677	0.5942176327244995	0.5588382699929295	9.357814960719477	5.02487243511161	0.3021432356163544	0.3048401709903964	0.10518985088035149	0.28782674251289747	0.27571133675581305	1.0	-3928.134887867677	46.62124900296315
845000	-4121.286597204262	-189.0246874976101	-3932.2619097066513	0.6686167356357157	0.5149602413778969	9.799824461326631	5.02487243511161	0.3021432356163544	0.3048401709903964	0.10518985088035149	0.28782674251289747	0.27571133675581305	1.0	-3932.2619097066513	43.969375428612274
846000	-4107.889476283748	-184.59989266836476	-3923.289583615383	0.5334434124802278	0.5174788174807462	8.290636579329174	4.468347003013201	0.2999150778745836	0.3070683287321672	0.10518985088035149	0.28782674251289747	0.27571133675581305	1.0	-3923.289583615383	48.2350415287889
847000	-4100.954316984127	-178.2336365772732	-3922.7206804068537	0.4561689650777274	0.4391415040430938	11.320728283025272	4.468347003013201	0.2999150778745836	0.3070683287321672	0.10396701063242406	0.2890495827608249	0.2590772719469953	1.0	-3922.7206804068537	54.56802949026285
848000	-4117.307177804909	-180.7103977491523	-3936.5967800557564	0.5337652096840945	0.4553176154269237	12.834405314973006	4.468347003013201	0.2999150778745836	0.3070683287321672	0.10396701063242406	0.2890495827608249	0.2590772719469953	1.0	-3936.5967800557564	52.09126831838375
849000	-4129.355605654864	-187.91301193819265	-3941.4425937166716	0.5541441447200914	0.5393754490977988	10.884677265892837	4.468347003013201	0.31146507887333025	0.3070683287321672	0.10396701063242406	0.27749958176207823	0.3141180884240319	1.0	-3941.4425937166716	44.99873576229746
850000	-4113.837355957853	-184.78304195808153	-3929.0543139997712	0.5504450932859652	0.535411155419362	7.5927863878686175	4.468347003013201	0.31146507887333025	0.3070683287321672	0.10396701063242406	0.27749958176207823	0.3141180884240319	1.0	-3929.0543139997712	48.12870574240857
851000	-4112.725296624319	-184.4543994361365	-3928.2708971881825	0.5566620703582954	0.5546841041957383	8.354561149700679	4.468347003013201	0.31146507887333025	0.30330984354585555	0.10396701063242406	0.2812580669483899	0.3141180884240319	1.0	-3928.2708971881825	48.45734826435363
852000	-4120.322468329536	-185.95705686068274	-3934.365411468853	0.5414059645621936	0.44090290937662363	10.283107001887375	4.731586648697537	0.31146507887333025	0.30330984354585555	0.10396701063242406	0.2812580669483899	0.3141180884240319	1.0	-3934.365411468853	47.03118964598781
853000	-4120.347398308404	-184.12206691136674	-3936.2253313970373	0.4869166112544951	0.45525029631960784	11.431542009796331	4.731586648697537	0.31146507887333025	0.30330984354585555	0.10396701063242406	0.2812580669483899	0.31456118647611336	1.0	-3936.2253313970373	48.867065791407974
854000	-4112.699882664949	-188.8636935326581	-3923.8361891322907	0.5562780415020453	0.5384284817001133	8.038696032438812	4.731586648697537	0.31146507887333025	0.3070983195094862	0.10396701063242406	0.27746959098475926	0.31456118647611336	1.0	-3923.8361891322907	44.12543917011662
855000	-4112.197536731528	-186.50961004334638	-3925.687926688182	0.5296703402117104	0.5237467349348265	8.853584825897503	4.731586648697537	0.31146507887333025	0.3070983195094862	0.10396701063242406	0.27746959098475926	0.31456118647611336	1.0	-3925.687926688182	46.47952265942833
856000	-4115.995883628504	-187.3959865866369	-3928.5998970418673	0.5698911143471281	0.5488062115546474	7.867569959551099	3.918013579650238	0.31146507887333025	0.3070983195094862	0.10396701063242406	0.27746959098475926	0.31456118647611336	1.0	-3928.5998970418673	45.348933490480135
857000	-4122.852456317231	-185.3761814180544	-3937.4762748991766	0.562170001965615	0.48940177435645554	8.667101162105059	5.0074284819185895	0.31146507887333025	0.3070983195094862	0.09518276848309146	0.28625383313409186	0.31456118647611336	1.0	-3937.4762748991766	47.69074008329492
858000	-4115.547313853338	-186.7277666756347	-3928.819547177703	0.5600140971558981	0.46466503251527136	10.878407954387814	4.565544179015955	0.3280066538437351	0.2905567445390813	0.09518276848309146	0.28625383313409186	0.31456118647611336	1.0	-3928.819547177703	46.21337964979921
859000	-4117.880125320828	-188.79091830531303	-3929.089207015514	0.5519654820783595	0.513384294531254	11.008596184918778	5.247458463235857	0.3280066538437351	0.2905567445390813	0.09518276848309146	0.28625383313409186	0.31456118647611336	1.0	-3929.089207015514	44.34183276226699
860000	-4119.885451738526	-183.88396548315822	-3936.0014862553676	0.5125100413568564	0.47234048466670847	10.470795370722117	4.362869998536982	0.3280066538437351	0.2905567445390813	0.09518276848309146	0.28625383313409186	0.31456118647611336	1.0	-3936.0014862553676	48.99736385899383
861000	-4114.441204770079	-175.21678091650892	-3939.2244238535695	0.40008253418268386	0.38758084327252834	11.356929150145287	4.362869998536982	0.30573027206818226	0.29648413073008095	0.09518276848309146	0.3026028287186451	0.25195488740772354	1.0	-3939.2244238535695	57.53933582750632
862000	-4115.353152904019	-182.2920465265586	-3933.061106377461	0.46244555055608244	0.4511276865925951	14.95461490213828	4.362869998536982	0.30573027206818226	0.29648413073008095	0.09518276848309146	0.3026028287186451	0.25195488740772354	1.0	-3933.061106377461	50.46407021745665
863000	-4109.557515001315	-180.24382871767324	-3929.313686283642	0.4996977754334067	0.4994317896550399	11.249835762962636	4.412567087969195	0.30573027206818226	0.29648413073008095	0.09518276848309146	0.3026028287186451	0.25195488740772354	1.0	-3929.313686283642	52.52708531798103
864000	-4104.47860237519	-179.83565606895462	-3924.642946306236	0.4816786061002497	0.46481373298213624	9.980716574518162	4.412567087969195	0.30573027206818226	0.29648413073008095	0.10071748651459868	0.29706811068713784	0.25195488740772354	1.0	-3924.642946306236	52.935257966699645
865000	-4109.579508909515	-180.25635010212315	-3929.3231588073927	0.48832799863265747	0.46240121752616026	9.62565233650672	4.412567087969195	0.3180187300090016	0.29648413073008095	0.10071748651459868	0.2847796527463185	0.2616979351497522	1.0	-3929.3231588073927	52.534050029015155
866000	-4109.730121206367	-185.9773372585976	-3923.7527839477693	0.5749772912069098	0.5746935158622478	8.57208411676469	4.412567087969195	0.3180187300090016	0.29648413073008095	0.10071748651459868	0.2847796527463185	0.2616979351497522	1.0	-3923.7527839477693	46.81306287254072
867000	-4111.696866289049	-185.80769245140272	-3925.8891738376456	0.5354868988021215	0.4976986076701515	12.185438044042467	4.412567087969195	0.3180187300090016	0.29648413073008095	0.10071748651459868	0.2847796527463185	0.2616979351497522	1.0	-3925.8891738376456	46.982707679735604
868000	-4108.303630725905	-182.37442792445313	-3925.9292028014524	0.5095939618789239	0.5068787161896209	11.548965335431113	4.412567087969195	0.3180187300090016	0.2894870761852485	0.10071748651459868	0.29177670729115096	0.2616979351497522	1.0	-3925.9292028014524	50.415972206685176
869000	-4119.449890719675	-189.84744494217114	-3929.6024457775034	0.6021968974292049	0.5972606182350688	10.874493789066138	4.899784465734443	0.3180187300090016	0.2894870761852485	0.10071748651459868	0.29177670729115096	0.2874732457531744	1.0	-3929.6024457775034	43.13522378333665
870000	-4119.603051497419	-189.23950155968686	-3930.363549937732	0.6391644504238205	0.6097298174873363	9.036283397665853	4.899784465734443	0.3180187300090016	0.2894870761852485	0.10071748651459868	0.29177670729115096	0.2874732457531744	1.0	-3930.363549937732	43.743167165820935
871000	-4117.12262980183	-190.3979469103635	-3926.7246828914663	0.6415620344639987	0.6375536257507953	7.645596531950213	4.899784465734443	0.3180187300090016	0.2894870761852485	0.10071748651459868	0.29177670729115096	0.2874732457531744	1.0	-3926.7246828914663	42.58472181514429
872000	-4110.969899971664	-187.0933253308521	-3923.876574640812	0.5942040429100222	0.5925173993063904	9.379982446997841	4.899784465734443	0.3180187300090016	0.2894870761852485	0.10071748651459868	0.29177670729115096	0.2874732457531744	1.0	-3923.876574640812	45.88934339465568
873000	-4117.963813259788	-185.83383617309934	-3932.129977086689	0.5340391473839836	0.47996359107339104	11.532461331031136	4.899784465734443	0.3180187300090016	0.2791252034846697	0.11107935921517752	0.29177670729115096	0.2874732457531744	1.0	-3932.129977086689	47.14883255240843
874000	-4129.276045033993	-186.7770429610701	-3942.4990020729224	0.5236877076619929	0.4864680241392365	12.603970587965604	4.899784465734443	0.3180187300090016	0.2714874068968642	0.11107935921517752	0.29941450387895646	0.2874732457531744	1.0	-3942.4990020729224	46.2056257644377
875000	-4125.3141982062925	-185.30786237451815	-3940.0063358317743	0.4934726681405339	0.4324747315577173	6.631470947816701	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2874732457531744	1.0	-3940.0063358317743	47.496600827580394
876000	-4128.952443376609	-189.2942746838377	-3939.6581686927716	0.5773205386943229	0.5454715002478833	8.25025665980772	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2874732457531744	1.0	-3939.6581686927716	43.51018851826086
877000	-4126.335068963855	-184.06229205021032	-3942.2727769136445	0.5044178711664756	0.4424535296920369	7.244810919358712	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2874732457531744	1.0	-3942.2727769136445	48.74217115188824
878000	-4124.406548191599	-177.24810452843408	-3947.1584436631647	0.42204398740456484	0.4039296613154062	10.335761088719057	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2750458195789879	1.0	-3947.1584436631647	55.531503821316115
879000	-4111.358754163255	-181.9223108053566	-3929.4364433578985	0.4977193474590261	0.44764959131082527	8.219300665901415	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2750458195789879	1.0	-3929.4364433578985	50.85729754439359
880000	-4109.599058757519	-180.40121037126295	-3929.1978483862563	0.5117348318203605	0.4851907586594172	9.141925153267259	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.22925492136027298	1.0	-3929.1978483862563	52.28681618204983
881000	-4112.238220366796	-189.47309662457047	-3922.7651237422256	0.6112335832497554	0.6015060542783399	7.872093927175657	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.2661863040487865	1.0	-3922.7651237422256	43.288792694119316
882000	-4118.8721847392835	-184.83476859274754	-3934.0374161465356	0.5281162210766241	0.47830274080539537	8.985619065976326	4.287219801167217	0.3180187300090016	0.2781059357223751	0.10446083038966664	0.29941450387895646	0.27110958959575465	1.0	-3934.0374161465356	47.93696729703621
883000	-4112.989994701551	-177.9351199664452	-3935.0548747351063	0.4360530368579619	0.4145454828872486	10.996724530359737	4.287219801167217	0.3180187300090016	0.2822284856847267	0.10033828042731502	0.29941450387895646	0.27110958959575465	1.0	-3935.0548747351063	54.83661592333853
884000	-4117.21399770075	-181.31370988541602	-3935.9002878153337	0.4854091799888884	0.4294795058906461	9.440705489637178	4.287219801167217	0.314713273294477	0.2822284856847267	0.10033828042731502	0.30271996059348105	0.3017948950644121	1.0	-3935.9002878153337	51.51939661530501
885000	-4119.293879734374	-181.79437987096074	-3937.499499863413	0.503326377447924	0.4943557030094774	12.204888339926624	4.287219801167217	0.3187739665843016	0.2822284856847267	0.10033828042731502	0.29865926730365644	0.3089555510530585	1.0	-3937.499499863413	51.05304794173759
886000	-4120.267280509158	-182.9962979241825	-3937.2709825849756	0.5092919418097088	0.465518319109787	9.970358271720372	4.287219801167217	0.3187739665843016	0.2822284856847267	0.10033828042731502	0.29865926730365644	0.3089555510530585	1.0	-3937.2709825849756	49.85112988851583
887000	-4117.264169090463	-184.51856359089822	-3932.7456054995646	0.4885950967679955	0.4807918472033684	11.406756700015785	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.3089555510530585	1.0	-3932.7456054995646	48.43685503337089
888000	-4124.370517594145	-190.09163330784824	-3934.278884286297	0.6046558738339946	0.5892779286850659	6.268116799502871	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.3089555510530585	1.0	-3934.278884286297	42.86378531642086
889000	-4115.935644095762	-186.25154914020047	-3929.6840949555612	0.5993627487908464	0.5991341057989807	11.879582730616926	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.3089555510530585	1.0	-3929.6840949555612	46.70386948406864
890000	-4118.338948443448	-183.43671473192737	-3934.9022337115207	0.5153981032910683	0.5079409979986728	9.925021147167302	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.2888974647233592	1.0	-3934.9022337115207	49.47858771968233
891000	-4119.2599831338675	-186.58860302288073	-3932.6713801109872	0.6357734021712154	0.5739327577988079	10.03963268893704	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.24421722724880357	1.0	-3932.6713801109872	46.23733895377986
892000	-4112.821175703762	-181.8348062091348	-3930.986369494627	0.49225094112611273	0.46260856036193954	10.634855444727444	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.24421722724880357	1.0	-3930.986369494627	50.99113576752582
893000	-4121.73652085146	-189.36887264862938	-3932.3676482028304	0.603690062972265	0.5656134408643039	8.186179420305708	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.24421722724880357	1.0	-3932.3676482028304	43.457069328031224
894000	-4111.233291450991	-179.7853303585921	-3931.4479610923986	0.48070420163412353	0.46534674573971824	11.79900095379862	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.24421722724880357	1.0	-3931.4479610923986	53.040611618068525
895000	-4114.293097345145	-184.4958227121294	-3929.7972746330156	0.5580295611456839	0.5315662850513292	10.181401670742114	4.653335679657617	0.3283616252432407	0.2822284856847267	0.10033828042731502	0.28907160864471737	0.2708032882222713	1.0	-3929.7972746330156	48.383291386478135
896000	-4114.638490279165	-185.1031693892063	-3929.5353208899587	0.5618243170953281	0.46715024580032954	10.871112017438428	4.653335679657617	0.3032908648504629	0.3072992460775045	0.10033828042731502	0.28907160864471737	0.2708032882222713	1.0	-3929.5353208899587	47.77594470940123
897000	-4115.082774943571	-185.46624750235586	-3929.616527441215	0.5476965610889839	0.5262568945045019	10.980744199423905	4.653335679657617	0.3032908648504629	0.3072992460775045	0.10033828042731502	0.28907160864471737	0.2708032882222713	1.0	-3929.616527441215	47.412866596251696
898000	-4117.066237050143	-183.1278764224211	-3933.9383606277224	0.5400479470023263	0.5244187691997009	9.726485990685303	4.653335679657617	0.2932289104806158	0.3072992460775045	0.11040023479716213	0.28907160864471737	0.2708032882222713	1.0	-3933.9383606277224	49.75123767618644
899000	-4126.188948489027	-187.4904911307124	-3938.698457358315	0.5383193325384581	0.5168257128571558	11.826564809173394	5.44270729054153	0.28473283290878715	0.3072992460775045	0.11040023479716213	0.297567686216546	0.2708032882222713	1.0	-3938.698457358315	45.60708264935607
900000	-4113.201013470033	-186.92152611514916	-3926.279487354884	0.6260642834918566	0.5364830025781963	7.294145006775809	5.44270729054153	0.3111226116847803	0.3072992460775045	0.11040023479716213	0.27117790744055287	0.2403699168184153	1.0	-3926.279487354884	46.115180922111584
